"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","train_percentage","Commit","GitHub","GPU Count","GPU Type","batch_size","data_metadata","dummy_batch","hidden_channels","lr","normalize","num_layers","num_parameters","optimizer","regression","seed","epoch","train_Accuracy","train_CE_loss","train_F1_Score_Leg_0","train_F1_Score_Leg_1","train_F1_Score_Leg_2","train_F1_Score_Leg_3","train_F1_Score_Leg_Avg","trainer/global_step","val_Accuracy","val_CE_loss","val_F1_Score_Leg_0","val_F1_Score_Leg_1","val_F1_Score_Leg_2","val_F1_Score_Leg_3","val_F1_Score_Leg_Avg","test_Accuracy","test_F1_Score_Leg_Avg","test_CE_loss","test_F1_Score_Leg_0","test_F1_Score_Leg_1","test_F1_Score_Leg_2","test_F1_Score_Leg_3"
"atomic-waterfall-5","finished","-","","","2024-09-09T22:28:24.000Z","40105","","yojikund","","","2024-09-10T09:36:49.000Z","2024-09-10T09:36:49.000Z","aelcsml19004g","","0.85","9f12f67fe350a74620bf9c4d1b7e65527ce33446","https://github.com/lunarlab-gatech/Morphology-Informed-HGNN/tree/9f12f67fe350a74620bf9c4d1b7e65527ce33446","8","Tesla V100-PCIE-32GB","30","[[""base"",""joint"",""foot""],[[""base"",""connect"",""joint""],[""joint"",""connect"",""base""],[""joint"",""connect"",""joint""],[""foot"",""connect"",""joint""],[""joint"",""connect"",""foot""]]]","HeteroDataBatch(
  num_nodes=510,
  y=[120],
  base={
    x=[30, 900],
    batch=[30],
    ptr=[31],
  },
  joint={
    x=[360, 300],
    batch=[360],
    ptr=[31],
  },
  foot={
    x=[120, 900],
    batch=[120],
    ptr=[31],
  },
  (base, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, base)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, joint)={
    edge_index=[2, 480],
    edge_attr=[480, 7],
  },
  (foot, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, foot)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  }
)","128","0.0001","true","8","1585282","adam","false","0","11","1","0.0047949343919754025","1","1","1","1","1","197769","0.89324551820755","0.2539830362677425","0.9571214489437472","0.937926681394615","0.9508117432730908","0.9427321279196964","0.9471480003827872","0.8741205930709839","0.9373753785719672","0.20895449700261773","0.9408482973057412","0.935416858167111","0.938463875171798","0.9347724836432189"
"treasured-moon-4","finished","-","","","2024-09-09T22:27:15.000Z","34870","","z9dqd0ym","","","2024-09-10T08:08:25.000Z","2024-09-10T08:08:25.000Z","aelcsml19004g","","0.6375","9f12f67fe350a74620bf9c4d1b7e65527ce33446","https://github.com/lunarlab-gatech/Morphology-Informed-HGNN/tree/9f12f67fe350a74620bf9c4d1b7e65527ce33446","8","Tesla V100-PCIE-32GB","30","[[""base"",""joint"",""foot""],[[""base"",""connect"",""joint""],[""joint"",""connect"",""base""],[""joint"",""connect"",""joint""],[""foot"",""connect"",""joint""],[""joint"",""connect"",""foot""]]]","HeteroDataBatch(
  num_nodes=510,
  y=[120],
  base={
    x=[30, 900],
    batch=[30],
    ptr=[31],
  },
  joint={
    x=[360, 300],
    batch=[360],
    ptr=[31],
  },
  foot={
    x=[120, 900],
    batch=[120],
    ptr=[31],
  },
  (base, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, base)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, joint)={
    edge_index=[2, 480],
    edge_attr=[480, 7],
  },
  (foot, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, foot)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  }
)","128","0.0001","true","8","1585282","adam","false","0","11","1","0.0006953556711475054","1","1","1","1","1","148335","0.8878662586212158","0.2794528278687448","0.9538585858585856","0.9314073379753616","0.94858590945272","0.9396321179309894","0.9433709878044142","0.8671647310256958","0.9323253507076792","0.25431288529238416","0.923166000383543","0.9385913547437804","0.9248346760534338","0.9427093716499596"
"smart-waterfall-2","finished","-","","","2024-09-09T22:25:02.000Z","22783","","sl2lbyja","","","2024-09-10T04:44:45.000Z","2024-09-10T04:44:45.000Z","aelcsml19004g","","0.425","9f12f67fe350a74620bf9c4d1b7e65527ce33446","https://github.com/lunarlab-gatech/Morphology-Informed-HGNN/tree/9f12f67fe350a74620bf9c4d1b7e65527ce33446","8","Tesla V100-PCIE-32GB","30","[[""base"",""joint"",""foot""],[[""base"",""connect"",""joint""],[""joint"",""connect"",""base""],[""joint"",""connect"",""joint""],[""foot"",""connect"",""joint""],[""joint"",""connect"",""foot""]]]","HeteroDataBatch(
  num_nodes=510,
  y=[120],
  base={
    x=[30, 900],
    batch=[30],
    ptr=[31],
  },
  joint={
    x=[360, 300],
    batch=[360],
    ptr=[31],
  },
  foot={
    x=[120, 900],
    batch=[120],
    ptr=[31],
  },
  (base, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, base)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, joint)={
    edge_index=[2, 480],
    edge_attr=[480, 7],
  },
  (foot, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, foot)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  }
)","128","0.0001","true","8","1585282","adam","false","0","11","1","0.006005377074082692","1","1","1","1","1","98890","0.8693962097167969","0.3659712728249335","0.9400662198691598","0.9203861712615156","0.933434926399066","0.9405161269207482","0.9336008611126224","0.8955163955688477","0.9402496634946036","0.2987481772451163","0.940297648507729","0.9400394048930328","0.938643875864602","0.9420177247130505"
"efficient-shadow-3","finished","-","","","2024-09-09T22:25:52.000Z","15125","","kvehzm1h","","","2024-09-10T02:37:57.000Z","2024-09-10T02:37:57.000Z","aelcsml19004g","","0.2125","9f12f67fe350a74620bf9c4d1b7e65527ce33446","https://github.com/lunarlab-gatech/Morphology-Informed-HGNN/tree/9f12f67fe350a74620bf9c4d1b7e65527ce33446","8","Tesla V100-PCIE-32GB","30","[[""base"",""joint"",""foot""],[[""base"",""connect"",""joint""],[""joint"",""connect"",""base""],[""joint"",""connect"",""joint""],[""foot"",""connect"",""joint""],[""joint"",""connect"",""foot""]]]","HeteroDataBatch(
  num_nodes=510,
  y=[120],
  base={
    x=[30, 900],
    batch=[30],
    ptr=[31],
  },
  joint={
    x=[360, 300],
    batch=[360],
    ptr=[31],
  },
  foot={
    x=[120, 900],
    batch=[120],
    ptr=[31],
  },
  (base, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, base)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, joint)={
    edge_index=[2, 480],
    edge_attr=[480, 7],
  },
  (foot, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, foot)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  }
)","128","0.0001","true","8","1585282","adam","false","0","11","1","0.0004365655593574047","1","1","1","1","1","49445","0.8541935682296753","0.42591906308769606","0.9320942391685528","0.910426185926726","0.9272785622593068","0.9242815628027125","0.9235201375393244","0.8865481615066528","0.93669156792299","0.2986842107446464","0.9427894601453588","0.9354784198357772","0.9353338984790484","0.933164493231775"
"dry-wood-8","finished","-","","","2024-09-12T03:35:16.000Z","21041","","r22rdjyn","","","2024-09-12T09:25:57.000Z","2024-09-12T09:25:57.000Z","aelcsml19004g","","0.15","77cc4e078900b5ffd1f48e3891f20e8f795fca9a","https://github.com/lunarlab-gatech/Morphology-Informed-HGNN/tree/77cc4e078900b5ffd1f48e3891f20e8f795fca9a","8","Tesla V100-PCIE-32GB","30","[[""base"",""joint"",""foot""],[[""base"",""connect"",""joint""],[""joint"",""connect"",""base""],[""joint"",""connect"",""joint""],[""foot"",""connect"",""joint""],[""joint"",""connect"",""foot""]]]","HeteroDataBatch(
  num_nodes=510,
  y=[120],
  base={
    x=[30, 900],
    batch=[30],
    ptr=[31],
  },
  joint={
    x=[360, 300],
    batch=[360],
    ptr=[31],
  },
  foot={
    x=[120, 900],
    batch=[120],
    ptr=[31],
  },
  (base, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, base)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, joint)={
    edge_index=[2, 480],
    edge_attr=[480, 7],
  },
  (foot, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, foot)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  }
)","128","0.0001","true","8","1585282","adam","false","0","11","1","0.0013223984589179358","1","1","1","1","1","34903","0.8476271629333496","0.40364181139092886","0.9277415426034838","0.9021123979994736","0.9211542758642705","0.9196669630587664","0.9176687948814986","0.8829241991043091","0.9297306490928714","0.31406186946121456","0.9252989117922428","0.9257724947057642","0.9365347267178395","0.9313164631556392"
"daily-pine-6","finished","-","","","2024-09-12T03:32:35.000Z","19629","","7ufh3uzc","","","2024-09-12T08:59:44.000Z","2024-09-12T08:59:44.000Z","aelcsml19004g","","0.1","77cc4e078900b5ffd1f48e3891f20e8f795fca9a","https://github.com/lunarlab-gatech/Morphology-Informed-HGNN/tree/77cc4e078900b5ffd1f48e3891f20e8f795fca9a","8","Tesla V100-PCIE-32GB","30","[[""base"",""joint"",""foot""],[[""base"",""connect"",""joint""],[""joint"",""connect"",""base""],[""joint"",""connect"",""joint""],[""foot"",""connect"",""joint""],[""joint"",""connect"",""foot""]]]","HeteroDataBatch(
  num_nodes=510,
  y=[120],
  base={
    x=[30, 900],
    batch=[30],
    ptr=[31],
  },
  joint={
    x=[360, 300],
    batch=[360],
    ptr=[31],
  },
  foot={
    x=[120, 900],
    batch=[120],
    ptr=[31],
  },
  (base, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, base)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, joint)={
    edge_index=[2, 480],
    edge_attr=[480, 7],
  },
  (foot, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, foot)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  }
)","128","0.0001","true","8","1585282","adam","false","0","11","1","0.004301084081331888","1","1","1","1","1","23276","0.8320568203926086","0.4385721759726206","0.9181747922972888","0.8924830662481413","0.9142385124957484","0.9084355427974948","0.9083329784596684","0.8738842606544495","0.9257573385024688","0.3196220807713547","0.9262114622521262","0.9246831586173914","0.9247806181581552","0.9273541149822024"
"iconic-serenity-7","finished","-","","","2024-09-12T03:33:55.000Z","17716","","uvp0rvdp","","","2024-09-12T08:29:11.000Z","2024-09-12T08:29:11.000Z","aelcsml19004g","","0.05","77cc4e078900b5ffd1f48e3891f20e8f795fca9a","https://github.com/lunarlab-gatech/Morphology-Informed-HGNN/tree/77cc4e078900b5ffd1f48e3891f20e8f795fca9a","8","Tesla V100-PCIE-32GB","30","[[""base"",""joint"",""foot""],[[""base"",""connect"",""joint""],[""joint"",""connect"",""base""],[""joint"",""connect"",""joint""],[""foot"",""connect"",""joint""],[""joint"",""connect"",""foot""]]]","HeteroDataBatch(
  num_nodes=510,
  y=[120],
  base={
    x=[30, 900],
    batch=[30],
    ptr=[31],
  },
  joint={
    x=[360, 300],
    batch=[360],
    ptr=[31],
  },
  foot={
    x=[120, 900],
    batch=[120],
    ptr=[31],
  },
  (base, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, base)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, joint)={
    edge_index=[2, 480],
    edge_attr=[480, 7],
  },
  (foot, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, foot)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  }
)","128","0.0001","true","8","1585282","adam","false","0","11","1","0.0006251286094387372","1","1","1","1","1","11638","0.8223490118980408","0.3705420872469295","0.9139517333290516","0.89252966115621","0.9026543053086106","0.8988249705839686","0.9019901675944602","0.860620379447937","0.9084785949179012","0.34497905283782276","0.9182162147233696","0.8924526019657649","0.9207610789980732","0.9024844839843976"
"twilight-pond-9","finished","-","","","2024-09-12T03:36:00.000Z","16565","","y8byc63z","","","2024-09-12T08:12:05.000Z","2024-09-12T08:12:05.000Z","aelcsml19004g","","0.025","77cc4e078900b5ffd1f48e3891f20e8f795fca9a","https://github.com/lunarlab-gatech/Morphology-Informed-HGNN/tree/77cc4e078900b5ffd1f48e3891f20e8f795fca9a","8","Tesla V100-PCIE-32GB","30","[[""base"",""joint"",""foot""],[[""base"",""connect"",""joint""],[""joint"",""connect"",""base""],[""joint"",""connect"",""joint""],[""foot"",""connect"",""joint""],[""joint"",""connect"",""foot""]]]","HeteroDataBatch(
  num_nodes=510,
  y=[120],
  base={
    x=[30, 900],
    batch=[30],
    ptr=[31],
  },
  joint={
    x=[360, 300],
    batch=[360],
    ptr=[31],
  },
  foot={
    x=[120, 900],
    batch=[120],
    ptr=[31],
  },
  (base, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, base)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, joint)={
    edge_index=[2, 480],
    edge_attr=[480, 7],
  },
  (foot, connect, joint)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  },
  (joint, connect, foot)={
    edge_index=[2, 120],
    edge_attr=[120, 7],
  }
)","128","0.0001","true","8","1585282","adam","false","0","11","1","0.002775933841864268","1","1","1","1","1","5819","0.7939925193786621","0.4072107517519253","0.9012442300627704","0.8580217308614616","0.8806387353810565","0.8866314765496676","0.8816340432137391","0.8188402056694031","0.8720292577434434","0.4430638825392527","0.8931711173784266","0.8442452475422292","0.8876576710432681","0.8630429950098499"